Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,63.35,64.50,61.65,62.95,62.773871894541152611,35502,271,2228598.00,29839,84.05,2.85,-0.40
29-December-2020,61.80,64.95,60.25,62.65,62.604792465727414271,131665,789,8242860.00,101460,77.06,4.70,0.85
28-December-2020,60.00,62.40,58.70,61.00,61.418871336124857251,84064,461,5163116.00,74139,88.19,3.70,1.00
24-December-2020,60.55,61.95,58.75,59.40,59.948547181994280970,54205,312,3249511.00,40148,74.07,3.20,-1.15
23-December-2020,58.05,62.00,57.60,60.35,60.114022434537648276,58927,337,3542339.00,49509,84.02,4.40,2.30
22-December-2020,57.10,60.00,55.50,58.05,57.256124174410706285,69193,488,3961723.00,56829,82.13,4.50,0.95
21-December-2020,61.80,62.40,56.00,58.05,60.530205002821139740,53170,393,3218391.00,45219,85.05,6.40,-3.75
18-December-2020,62.00,62.00,60.50,61.40,60.933995726495726495,46800,310,2851711.00,39316,84.01,1.50,-0.60
17-December-2020,62.00,62.80,61.00,61.75,62.004111718397432683,39886,243,2473096.00,32342,81.09,1.80,-0.25
16-December-2020,63.30,63.30,61.25,61.60,61.867940899997589722,41489,385,2566839.00,32530,78.41,2.05,-1.70
15-December-2020,62.90,63.40,61.50,62.40,62.467462793777638106,44549,243,2782863.00,32639,73.27,1.90,-0.50
14-December-2020,62.70,63.95,62.50,62.90,62.910169299586659872,35322,272,2222113.00,26635,75.41,1.45,0.20
11-December-2020,64.00,64.00,62.00,63.00,62.771440513736368127,52634,348,3303912.00,41856,79.52,2.00,-1.00
10-December-2020,63.05,64.50,62.50,63.45,63.468228048894280115,32151,234,2040567.00,27295,84.90,2.00,0.40
9-December-2020,65.20,66.00,62.05,63.00,64.040106236624885356,52336,415,3351603.00,39695,75.85,3.95,-2.20
8-December-2020,63.50,65.00,63.00,64.80,63.916401981959090331,55097,434,3521602.00,44088,80.02,2.00,1.30
7-December-2020,64.30,66.45,62.00,63.30,64.186758558354988136,61957,593,3976819.00,47117,76.05,4.45,-1.00
4-December-2020,65.80,66.80,63.40,64.30,64.778114759103584440,49129,459,3182484.00,39164,79.72,3.40,-1.50
3-December-2020,66.15,67.00,65.30,65.85,65.863134084841293384,26968,332,1776197.00,20531,76.13,1.70,-0.30
2-December-2020,67.00,67.50,65.30,66.15,66.268341167072287142,53827,470,3567026.00,45077,83.74,2.20,-0.85
1-December-2020,65.55,67.30,65.30,65.90,66.168273020878366350,39323,402,2601935.00,33619,85.49,2.00,0.35
27-November-2020,66.70,67.40,65.10,65.55,66.748821809034565319,131982,333,8809643.00,120239,91.10,2.30,-1.15
26-November-2020,64.95,66.50,63.10,65.85,64.409245583550535766,55248,277,3558482.00,47944,86.78,3.40,0.90
25-November-2020,64.45,65.25,63.15,63.65,64.205685412644291993,48686,251,3125918.00,42882,88.08,2.10,-0.80
24-November-2020,64.00,64.45,62.00,64.05,63.508502650176678445,36224,285,2300532.00,28745,79.35,2.45,0.05
23-November-2020,63.00,64.20,61.40,63.85,62.882100061766522544,40475,328,2545153.00,33056,81.67,2.80,0.85
20-November-2020,63.85,63.85,62.00,62.15,62.413372508843484816,51733,308,3228831.00,40215,77.74,1.85,-1.70
19-November-2020,58.95,63.45,58.95,62.90,60.928939184682018471,212874,1090,12970187.00,136325,64.04,4.50,3.95
18-November-2020,64.20,64.20,62.05,62.05,62.274070095990091345,206688,574,12871303.00,165431,80.04,2.15,-2.15
17-November-2020,67.50,68.00,64.20,65.30,65.468624555899044894,173384,859,11351212.00,140256,80.89,3.80,-2.20
14-November-2020,69.25,70.00,67.10,67.50,67.781857170706348690,30778,201,2086190.00,23900,77.65,2.90,-1.75
13-November-2020,68.00,70.00,65.95,69.15,68.508715326302355991,222539,724,15245861.00,166797,74.95,4.05,1.15
12-November-2020,67.75,68.40,65.50,66.75,67.267664581153509427,46831,227,3150212.00,42806,91.41,2.90,-1.00
11-November-2020,64.20,66.80,64.00,66.55,65.173534729546481844,53096,305,3460454.00,42727,80.47,2.80,2.35
10-November-2020,64.90,65.80,63.20,63.65,64.147857132615459616,69743,259,4473864.00,61918,88.78,2.60,-1.25
9-November-2020,65.00,65.90,63.40,64.65,64.417570498915401301,27660,228,1781790.00,23372,84.50,2.50,-0.35
6-November-2020,65.80,65.80,63.90,65.00,64.735346260387811634,18050,198,1168473.00,13874,76.86,1.90,-0.80
5-November-2020,65.60,65.80,63.65,65.00,64.825924300374109139,47847,258,3101726.00,32417,67.75,2.15,-0.60
4-November-2020,64.00,66.00,63.65,64.40,64.598857718797245086,29765,253,1922785.00,20155,67.71,2.35,0.40
3-November-2020,65.00,66.50,63.00,64.15,65.103342755633930655,38561,329,2510450.00,29882,77.49,3.50,-0.85
2-November-2020,64.90,66.15,63.50,64.15,65.491963859085183093,92084,448,6030762.00,57125,62.04,2.65,-0.75
30-October-2020,64.30,66.50,61.15,63.00,62.586502321468052177,144736,833,9058520.00,90935,62.83,5.35,-1.30
29-October-2020,67.00,67.00,64.30,64.30,64.738612584553992895,164392,596,10642510.00,123672,75.23,2.70,-2.70
28-October-2020,72.50,72.50,67.55,67.65,68.331374776821944489,92415,457,6314844.00,80786,87.42,4.95,-4.85
27-October-2020,72.60,72.60,68.50,71.10,70.362240177635230987,32426,275,2281566.00,19720,60.82,4.10,-1.50
26-October-2020,73.75,76.25,70.15,71.30,72.233026985802217103,129809,664,9376497.00,90875,70.01,6.10,-2.45
23-October-2020,75.10,76.50,72.00,73.80,74.237141914014756131,112089,504,8321167.00,86925,77.55,4.50,-1.30
22-October-2020,72.75,75.60,72.75,74.95,74.821599476132108736,178671,1171,13368450.00,124688,69.79,2.85,2.20
21-October-2020,70.00,73.35,70.00,72.20,72.521505463309689994,247286,1374,17933553.00,200234,80.97,3.35,2.20
20-October-2020,68.45,70.25,67.25,69.90,69.553487913334374460,243326,1330,16924172.00,184786,75.94,3.00,1.45
19-October-2020,66.50,66.95,62.50,66.95,65.516347674869312884,95457,427,6253994.00,80455,84.28,4.45,0.45
16-October-2020,63.50,64.90,60.70,63.80,62.614911551703668526,42115,304,2637027.00,29064,69.01,4.20,0.30
15-October-2020,63.95,65.00,60.90,62.50,62.256894438486287727,52216,366,3250806.00,40076,76.75,4.10,-1.45
14-October-2020,64.60,65.95,62.05,63.95,63.375799792592012835,51107,277,3238947.00,38863,76.04,3.90,-0.65
13-October-2020,67.75,67.75,63.45,64.20,65.172627349618047113,78151,479,5093306.00,60508,77.42,4.30,-3.55
12-October-2020,68.00,71.20,66.00,66.65,69.421266622364180725,139947,634,9715298.00,102122,72.97,5.20,-1.35
9-October-2020,68.50,71.20,66.00,67.85,69.071018077736508956,133811,792,9242462.00,105455,78.81,5.20,-0.65
8-October-2020,68.00,68.00,65.20,68.00,67.648117184937479499,374997,961,25367841.00,281642,75.11,2.80,0.00
7-October-2020,65.45,66.15,63.00,64.80,64.730301628175209892,298248,701,19305683.00,253291,84.93,3.15,-0.65
6-October-2020,60.10,63.60,59.30,63.60,62.901698776047097322,62339,340,3921229.00,56975,91.40,4.30,3.50
5-October-2020,66.25,66.60,60.30,60.60,64.039010259176817796,441166,1508,28251834.00,282938,64.13,6.30,-5.65
1-October-2020,62.00,63.45,61.25,63.45,63.053242368382711591,157863,517,9953774.00,136001,86.15,2.20,1.45
30-September-2020,59.55,60.45,57.10,60.45,59.799760813721482222,163889,458,9800523.00,141393,86.27,3.35,0.90
29-September-2020,58.00,58.90,56.05,57.60,57.932368466349188134,69716,301,4038813.00,58279,83.59,2.85,-0.40
28-September-2020,56.25,57.10,55.10,57.10,56.841438985031439541,71884,267,4085990.00,69842,97.16,2.00,0.85
25-September-2020,51.40,54.40,51.30,54.40,53.659083807262046122,32002,209,1717198.00,28610,89.40,3.10,3.00
24-September-2020,54.00,54.00,51.00,51.85,52.125298013245033112,18875,158,983865.00,17097,90.58,3.00,-2.15
23-September-2020,54.20,56.15,51.35,53.20,54.959998390277274739,74547,317,4097103.00,49460,66.35,4.80,-1.00
22-September-2020,57.20,57.20,52.25,53.50,52.849495674827160081,119764,489,6329467.00,103430,86.36,4.95,-3.70
21-September-2020,59.00,59.90,54.50,55.00,58.186120859323745951,288087,974,16762665.00,244663,84.93,5.40,-4.00
18-September-2020,57.10,57.10,54.40,57.10,56.897777669051271925,286141,589,16280787.00,228356,79.81,2.70,0.00
17-September-2020,54.40,54.40,54.40,54.40,54.400000000000000000,298690,321,16248736.00,216676,72.54,0.00,0.00
16-September-2020,51.85,51.85,51.85,51.85,51.849998100520457394,52646,98,2729695.00,52646,100.00,0.00,0.00
15-September-2020,47.60,49.40,47.00,49.40,49.060333261198874702,46210,152,2267078.00,44467,96.23,2.40,1.80
14-September-2020,46.15,47.90,46.15,47.05,47.192906601997511088,62678,133,2957957.00,46624,74.39,1.75,0.90
11-September-2020,46.90,46.90,45.00,45.65,45.715142774733198730,34670,131,1584944.00,29251,84.37,1.90,-1.25
10-September-2020,46.50,47.70,46.20,46.40,46.616822988231077125,16739,96,780319.00,12868,76.87,1.50,-0.10
9-September-2020,46.40,47.05,45.00,46.75,46.219902386117136659,33192,602,1534131.00,23628,71.19,2.05,0.35
8-September-2020,49.00,49.00,46.20,46.40,47.191423351373711606,29009,575,1368976.00,23392,80.64,2.80,-2.60
7-September-2020,47.75,48.00,46.50,47.30,47.086315789473684210,59850,217,2818116.00,48493,81.02,1.50,-0.45
4-September-2020,47.00,49.80,46.00,48.70,48.405284198657167751,39022,207,1888871.00,27303,69.97,3.80,1.70
3-September-2020,46.40,48.20,46.10,47.85,47.449401826679816474,46642,207,2213135.00,38052,81.58,2.10,1.45
2-September-2020,45.10,46.90,45.10,45.95,45.785601657881695724,22197,72,1016303.00,20924,94.26,1.80,0.85
1-September-2020,45.90,47.40,43.65,46.35,45.334331408136911265,70469,223,3194665.00,57074,80.99,3.75,0.45
31-August-2020,49.40,49.50,45.85,45.90,46.788264225698476671,73195,297,3424667.00,59757,81.64,3.65,-3.50
