Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,251.35,261.00,250.30,258.30,257.360395085521561069,8302,571,2136606.00,5173,62.31,10.70,6.95
29-December-2020,264.20,264.25,257.15,258.35,259.289810231023102310,4848,407,1257037.00,2928,60.40,7.10,-5.85
28-December-2020,264.00,264.70,259.00,262.05,260.862609935821250297,4207,254,1097449.00,2783,66.15,5.70,-1.95
24-December-2020,253.10,262.50,253.10,261.50,259.304139998379648383,12343,1042,3200591.00,10860,87.98,9.40,8.40
23-December-2020,253.20,257.00,249.85,253.10,253.093093812375249500,12525,839,3169991.00,5855,46.75,7.15,-0.10
22-December-2020,251.10,254.25,248.05,249.55,250.686252354048964218,10620,732,2662288.00,6261,58.95,6.20,-1.55
21-December-2020,259.00,264.90,245.55,253.75,256.201315662184386185,31011,1585,7945059.00,19292,62.21,19.35,-5.25
18-December-2020,262.70,270.15,259.00,260.75,262.170044551562956470,54768,2022,14358529.00,18298,33.41,11.15,-1.95
17-December-2020,264.00,264.20,258.05,260.20,261.842016473156693460,10077,750,2638582.00,5946,59.01,6.15,-3.80
16-December-2020,260.10,261.85,258.60,259.70,259.706129955046996322,244700,314,63550090.00,242931,99.28,3.25,-0.40
15-December-2020,260.85,262.10,256.90,259.10,259.915846711548420507,3862,188,1003795.00,2535,65.64,5.20,-1.75
14-December-2020,261.00,261.20,258.05,260.10,260.098585737425929343,390168,307,101482145.00,388763,99.64,3.15,-0.90
11-December-2020,264.55,264.55,259.75,260.15,260.195166858457997698,4345,396,1130548.00,3847,88.54,4.80,-4.40
10-December-2020,256.10,262.80,256.10,260.10,259.212165308498253783,3436,253,890653.00,2271,66.09,6.70,4.00
9-December-2020,257.15,261.30,253.55,259.40,258.305066199803041908,9139,790,2360650.00,7347,80.39,7.75,2.25
8-December-2020,263.90,264.00,250.20,255.90,256.517693864730927619,14327,749,3675129.00,9790,68.33,13.80,-8.00
7-December-2020,264.20,264.40,256.10,261.05,260.404084901882258710,9988,608,2600916.00,5179,51.85,8.30,-3.15
4-December-2020,265.00,269.00,260.00,260.70,265.224022447501810282,11048,684,2930195.00,7976,72.19,9.00,-4.30
3-December-2020,263.00,264.90,254.00,261.70,259.506352745942021469,19283,1964,5004061.00,15014,77.86,10.90,-1.30
2-December-2020,255.25,260.00,252.90,255.95,255.845974210579754289,9849,854,2519827.00,6283,63.79,7.10,0.70
1-December-2020,263.00,263.15,255.10,257.05,257.827983138780804150,12336,1120,3180566.00,6461,52.38,8.05,-5.95
27-November-2020,255.00,263.00,254.85,260.95,257.865001328727079457,11289,1406,2911038.00,9980,88.40,8.15,5.95
26-November-2020,252.35,257.90,249.85,255.95,252.442148198504418762,7355,433,1856712.00,5202,70.73,8.05,3.60
25-November-2020,256.75,256.75,248.30,252.70,251.292997363023732786,3413,463,857663.00,2415,70.76,8.45,-4.05
24-November-2020,260.15,262.35,255.00,256.80,258.201913559881227317,3031,358,782610.00,2227,73.47,7.35,-3.35
23-November-2020,264.50,267.00,258.50,259.80,262.214376321353065539,2365,176,620137.00,1767,74.71,8.50,-4.70
20-November-2020,256.60,269.05,256.60,264.90,264.125795644891122278,5970,394,1576831.00,4855,81.32,12.45,8.30
19-November-2020,260.60,272.90,260.55,265.80,266.411730545876887340,8610,515,2293805.00,6044,70.20,12.35,5.20
18-November-2020,260.00,265.00,255.65,264.05,262.921501706484641638,8204,915,2157008.00,6855,83.56,9.35,4.05
17-November-2020,259.00,262.00,259.00,261.70,260.532433148001059041,3777,572,984031.00,3108,82.29,3.00,2.70
14-November-2020,258.95,259.90,255.35,257.75,257.816013958898797983,5158,602,1329815.00,4653,90.21,4.55,-1.20
13-November-2020,259.90,262.15,250.10,252.90,256.204070275856586374,12579,656,3222791.00,5811,46.20,12.05,-7.00
12-November-2020,255.00,257.00,248.60,251.60,251.933087557603686635,5425,656,1366737.00,3385,62.40,8.40,-3.40
11-November-2020,251.00,256.00,250.00,255.30,252.464756003098373353,5164,710,1303728.00,3765,72.91,6.00,4.30
