Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,404.50,417.25,391.10,410.35,408.797245600612088752,2614,415,1068596.00,2383,91.16,26.15,5.85
29-December-2020,389.25,418.95,385.65,404.50,405.638797976792621243,3361,345,1363352.00,2040,60.70,33.30,15.25
28-December-2020,392.25,395.00,387.15,389.25,390.912220309810671256,3486,163,1362720.00,1489,42.71,7.85,-3.00
24-December-2020,385.75,392.75,385.00,385.70,387.741239892183288409,371,89,143852.00,274,73.85,7.75,-0.05
23-December-2020,386.65,390.30,385.75,386.85,387.933962264150943396,106,27,41121.00,71,66.98,4.55,0.20
22-December-2020,381.05,385.00,376.15,381.80,379.304827586206896551,725,60,274996.00,630,86.90,8.85,0.75
21-December-2020,389.10,398.95,380.35,381.30,385.584347826086956521,575,82,221711.00,401,69.74,18.60,-7.80
18-December-2020,397.15,397.45,388.10,389.90,391.584329349269588313,753,108,294863.00,567,75.30,9.35,-7.25
17-December-2020,400.25,400.25,396.15,398.00,399.437500000000000000,64,21,25564.00,63,98.44,4.10,-2.25
16-December-2020,405.20,405.20,395.35,398.15,399.355648535564853556,239,61,95446.00,187,78.24,9.85,-7.05
15-December-2020,390.10,404.30,390.10,401.80,400.875562218890554722,667,260,267384.00,530,79.46,14.20,11.70
14-December-2020,391.30,395.70,389.85,394.80,392.508670520231213872,1903,208,746944.00,287,15.08,5.85,3.50
11-December-2020,390.00,400.00,390.00,391.85,393.636831275720164609,972,135,382615.00,830,85.39,10.00,1.85
10-December-2020,388.00,394.00,382.85,390.10,388.335294117647058823,510,54,198051.00,346,67.84,11.15,2.10
9-December-2020,391.00,392.00,385.90,388.70,390.968283582089552238,536,22,209559.00,507,94.59,6.10,-2.30
8-December-2020,388.60,392.10,385.10,387.55,385.788491446345256609,643,64,248062.00,571,88.80,7.00,-1.05
7-December-2020,385.95,387.00,380.10,385.50,384.928133216476774758,1141,71,439203.00,978,85.71,6.90,-0.45
4-December-2020,386.00,387.50,385.25,385.95,386.290909090909090909,110,26,42492.00,92,83.64,2.25,-0.05
3-December-2020,389.60,395.00,382.80,390.00,394.115282685512367491,2264,73,892277.00,2138,94.43,12.20,0.40
2-December-2020,383.10,391.25,380.10,387.85,384.664174252275682704,3076,244,1183227.00,774,25.16,11.15,4.75
1-December-2020,373.25,388.60,373.00,382.60,379.411764705882352941,4335,310,1644750.00,2121,48.93,15.60,9.35
27-November-2020,372.00,374.70,369.00,369.10,372.255208333333333333,192,21,71473.00,149,77.60,5.70,-2.90
26-November-2020,373.20,375.00,366.75,375.00,371.309597523219814241,1615,91,599665.00,512,31.70,8.25,1.80
25-November-2020,374.70,387.95,364.30,373.20,371.372881355932203389,649,81,241021.00,578,89.06,23.65,-1.50
24-November-2020,371.00,380.50,369.00,373.10,371.545023696682464454,211,34,78396.00,149,70.62,11.50,2.10
23-November-2020,368.20,373.80,367.30,372.00,369.635968092820884699,2758,94,1019456.00,482,17.48,6.50,3.80
20-November-2020,370.40,373.80,366.35,369.00,370.645996387718242022,3322,166,1231286.00,450,13.55,7.45,-1.40
19-November-2020,370.30,375.00,362.35,372.40,371.161073825503355704,298,38,110606.00,197,66.11,12.65,2.10
18-November-2020,378.00,378.00,362.90,370.45,371.607342378292098962,1253,133,465624.00,299,23.86,15.10,-7.55
17-November-2020,368.50,369.90,364.70,369.90,367.824561403508771929,114,23,41932.00,94,82.46,5.20,1.40
