Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,5.92,5.92,5.84,5.92,5.913789711812727451,122004,141,721506.00,103555,84.88,0.08,0.00
29-December-2020,5.64,5.64,5.64,5.64,5.639991635736316587,95645,111,539437.00,84627,88.48,0.00,0.00
28-December-2020,5.35,5.38,5.25,5.38,5.369259469246666788,54677,130,293575.00,52195,95.46,0.13,0.03
24-December-2020,5.19,5.19,5.04,5.13,5.161668165467625899,44480,193,229591.00,34400,77.34,0.15,-0.06
23-December-2020,4.52,4.98,4.52,4.95,4.762726494310020992,144816,337,689719.00,85424,58.99,0.46,0.43
22-December-2020,4.75,4.75,4.75,4.75,4.749954832881662149,11070,25,52582.00,11070,100.00,0.00,0.00
21-December-2020,5.00,5.10,5.00,5.00,5.000419216902825521,23854,37,119280.00,23367,97.96,0.10,0.00
18-December-2020,5.79,5.79,5.25,5.26,5.573715602233863668,473977,499,2641813.00,334593,70.59,0.54,-0.53
17-December-2020,5.52,5.52,5.52,5.52,5.519996287161534993,75414,84,416285.00,72540,96.19,0.00,0.00
16-December-2020,5.20,5.26,5.11,5.26,5.252615597533643865,96823,132,508574.00,92912,95.96,0.15,0.06
15-December-2020,5.01,5.01,4.68,5.01,4.937615706908311409,287364,432,1418893.00,217055,75.53,0.33,0.00
14-December-2020,4.78,4.78,4.78,4.78,4.779994829490704834,42549,72,203384.00,41849,98.35,0.00,0.00
11-December-2020,4.56,4.56,4.56,4.56,4.559973136333109469,29780,57,135796.00,29780,100.00,0.00,0.00
10-December-2020,4.35,4.35,4.35,4.35,4.349995596847342697,90844,71,395171.00,90844,100.00,0.00,0.00
9-December-2020,4.15,4.15,4.00,4.15,4.136710539202760428,132733,182,549078.00,124507,93.80,0.15,0.00
8-December-2020,3.78,3.78,3.74,3.78,3.774792775326910522,50549,70,190812.00,50532,99.97,0.04,0.00
