Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,9.13,9.34,8.94,9.07,9.059711399105211199,714135,1387,6469857.00,353537,49.51,0.40,-0.06
29-December-2020,9.00,9.35,8.75,9.20,9.045250209217415776,1350270,2033,12213530.00,847000,62.73,0.60,0.20
28-December-2020,9.14,9.34,8.75,9.00,9.001818086587255061,992802,1627,8937023.00,577044,58.12,0.59,-0.14
24-December-2020,8.95,9.24,8.70,9.06,9.123791408016363826,3077031,2640,28074189.00,1487187,48.33,0.54,0.11
23-December-2020,8.55,8.80,8.44,8.80,8.705607658453495041,1387852,1537,12082095.00,914376,65.88,0.36,0.25
22-December-2020,8.20,8.62,7.90,8.39,8.208345630155053462,1365529,1752,11208734.00,540099,39.55,0.72,0.19
21-December-2020,8.66,9.50,8.01,8.25,8.873097319815254087,3418533,5193,30332976.00,1785166,52.22,1.49,-0.41
18-December-2020,9.30,9.35,8.44,8.66,8.671625293429875895,1330812,1765,11540303.00,689002,51.77,0.91,-0.64
17-December-2020,9.83,9.97,9.20,9.23,9.421424075368704548,1550564,1936,14608521.00,839941,54.17,0.77,-0.60
16-December-2020,10.74,10.87,9.70,9.78,10.072800916232399018,3928261,5819,39568591.00,2280226,58.05,1.17,-0.96
15-December-2020,9.85,10.52,9.51,10.52,10.206445975344322198,16695627,10370,170403015.00,5555807,33.28,1.01,0.67
14-December-2020,8.21,9.15,7.97,8.77,8.376782354695836664,5119141,3995,42881930.00,2496762,48.77,1.18,0.56
11-December-2020,7.30,8.35,7.21,8.21,7.958720011232692082,6466838,5117,51467753.00,2708261,41.88,1.14,0.91
10-December-2020,7.18,7.29,6.90,7.20,7.101613961036574459,1224379,1554,8695067.00,663086,54.16,0.39,0.02
9-December-2020,7.18,7.43,6.90,7.13,7.162233649912198620,1862727,1906,13341286.00,1022624,54.90,0.53,-0.05
