Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,140.95,143.00,139.90,141.15,141.605653986451276706,15352,474,2173930.00,9821,63.97,3.10,0.20
29-December-2020,139.00,143.00,137.95,139.20,139.172665303340149965,14670,352,2041663.00,10034,68.40,5.05,0.20
28-December-2020,138.00,142.30,138.00,139.65,140.371697059918124302,10748,383,1508715.00,6582,61.24,4.30,1.65
24-December-2020,142.15,144.40,138.75,141.45,141.844413211524947294,7115,283,1009223.00,3570,50.18,5.65,-0.70
23-December-2020,137.05,141.50,136.45,140.25,139.512848715128487151,10001,685,1395268.00,6123,61.22,5.05,3.20
22-December-2020,135.15,138.20,131.30,136.90,135.121273257117238287,13383,446,1808328.00,7829,58.50,6.90,1.75
21-December-2020,144.55,147.25,131.00,134.70,139.103866920508098998,32041,902,4457027.00,20720,64.67,16.25,-9.85
18-December-2020,146.40,147.85,142.40,143.50,143.796353477429789736,13602,483,1955918.00,6644,48.85,5.45,-2.90
17-December-2020,153.00,157.00,146.10,147.65,151.726096151134921753,35465,829,5380966.00,16667,47.00,10.90,-5.35
16-December-2020,154.70,156.90,149.20,151.20,154.238974993236192169,25873,984,3990625.00,8627,33.34,7.70,-3.50
15-December-2020,149.50,154.30,148.50,152.80,152.190651003426333822,16344,556,2487404.00,10644,65.12,5.80,3.30
14-December-2020,151.00,151.85,149.20,150.70,150.745560488346281908,39644,861,5976157.00,24219,61.09,2.65,-0.30
11-December-2020,152.90,154.00,148.00,148.70,151.339949748743718592,23880,974,3613998.00,9091,38.07,6.00,-4.20
10-December-2020,143.25,156.85,143.25,151.45,150.969784816355746432,111765,3472,16873138.00,55088,49.29,13.60,8.20
9-December-2020,137.90,158.95,135.20,152.95,149.676967026076050793,287045,7712,42964025.00,93060,32.42,23.75,15.05
8-December-2020,139.00,139.00,132.60,135.05,135.850412154517536770,24748,603,3362026.00,14879,60.12,6.40,-3.95
7-December-2020,139.00,139.50,135.15,135.75,136.669562091894806206,16693,639,2281425.00,9224,55.26,4.35,-3.25
4-December-2020,141.10,141.10,138.50,139.00,139.349550956657555642,12805,371,1784371.00,7463,58.28,2.60,-2.10
3-December-2020,148.40,148.40,138.00,140.20,139.663163017031630170,10275,377,1435039.00,5800,56.45,10.40,-8.20
2-December-2020,140.80,141.25,136.75,138.05,139.559664694280078895,16224,318,2264216.00,8052,49.63,4.50,-2.75
1-December-2020,135.05,141.70,135.05,140.55,139.195430179977839666,33393,856,4648153.00,22702,67.98,6.65,5.50
27-November-2020,139.50,139.55,137.10,137.65,137.961968292471627826,11543,356,1592495.00,6661,57.71,2.45,-1.85
26-November-2020,144.50,146.85,138.35,139.50,142.098381175536746017,131021,3313,18617872.00,49170,37.53,8.50,-5.00
25-November-2020,133.40,136.85,132.00,136.10,134.377545646067415730,11392,412,1530829.00,6189,54.33,4.85,2.70
24-November-2020,135.45,135.45,132.55,132.95,133.401459386801510593,15623,514,2084131.00,8908,57.02,2.90,-2.50
23-November-2020,132.70,133.80,131.45,132.55,132.595796527566250380,16415,484,2176560.00,8284,50.47,2.35,-0.15
20-November-2020,130.00,132.50,129.50,130.60,131.135746606334841628,12818,313,1680898.00,4982,38.87,3.00,0.60
19-November-2020,130.00,132.05,129.60,130.00,131.035126722987994664,4498,96,589396.00,3473,77.21,2.45,0.00
18-November-2020,131.60,132.25,129.75,130.95,131.030986993114001530,7842,286,1027545.00,5777,73.67,2.50,-0.65
17-November-2020,128.80,131.95,127.70,129.95,129.488530569152509837,20838,667,2698282.00,11346,54.45,4.25,1.15
14-November-2020,132.00,132.00,126.00,128.50,128.239947185211859320,8331,229,1068367.00,5611,67.35,6.00,-3.50
13-November-2020,130.70,130.70,127.90,128.25,128.382510156082959161,4677,344,600445.00,3459,73.96,2.80,-2.45
12-November-2020,129.20,131.50,128.20,129.20,129.388457340951402709,15577,462,2015484.00,8738,56.10,3.30,0.00
