Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,45.55,46.30,44.60,45.70,45.688713350324917767,810205,2383,37017224.00,461139,56.92,1.70,0.15
29-December-2020,46.80,47.60,44.75,45.10,46.721515115256238175,1997419,5391,93322442.00,1185726,59.36,2.85,-1.70
28-December-2020,44.40,45.35,44.00,45.35,45.174484202923496991,1185156,2591,53538811.00,993950,83.87,1.35,0.95
24-December-2020,43.20,43.20,41.70,43.20,43.073343418703490117,1012688,1641,43619858.00,867953,85.71,1.50,0.00
23-December-2020,39.00,41.15,39.00,41.15,41.008724897640865665,615480,1334,25240050.00,455223,73.96,2.15,2.15
22-December-2020,38.00,39.50,38.00,39.20,38.303801045278914631,1171362,3451,44867617.00,720007,61.47,1.50,1.20
21-December-2020,42.10,42.75,39.95,39.95,41.116997553311848169,793726,3049,32635630.00,504356,63.54,2.80,-2.15
18-December-2020,44.50,44.50,41.45,42.05,42.132092135715160618,465357,2152,19606464.00,222232,47.76,3.05,-2.45
17-December-2020,43.70,44.95,42.25,42.85,43.876550599446299354,673288,2766,29541555.00,305717,45.41,2.70,-0.85
16-December-2020,41.40,43.10,41.00,43.10,42.876923090780693789,1110192,3038,47601617.00,682159,61.45,2.10,1.70
15-December-2020,40.70,42.35,40.30,41.05,40.881526475149545823,1137444,4745,46500447.00,617342,54.27,2.05,0.35
14-December-2020,45.70,45.75,42.40,42.40,43.803022725801351669,1065793,3552,46684955.00,696439,65.34,3.35,-3.30
11-December-2020,43.00,46.40,42.25,44.60,45.410834604130209668,3546987,7033,161071640.00,1718164,48.44,4.15,1.60
10-December-2020,44.50,45.00,44.20,44.20,44.231487881195319292,1413547,2097,62523287.00,1056550,74.74,0.80,-0.30
9-December-2020,46.65,47.70,46.50,46.50,46.663194842126728812,715954,2029,33408701.00,461702,64.49,1.20,-0.15
8-December-2020,48.90,51.90,48.90,48.90,49.365320535331070271,1153305,2794,56933271.00,605786,52.53,3.00,0.00
7-December-2020,51.20,52.40,49.45,51.45,52.085209194720764885,1511128,2670,78707418.00,680041,45.00,2.95,0.25
4-December-2020,49.95,49.95,45.25,49.95,47.985628211338957632,3104624,7206,148977333.00,1437423,46.30,4.70,0.00
3-December-2020,47.60,47.60,47.60,47.60,47.599990117112220190,20237,93,963281.00,20237,100.00,0.00,0.00
2-December-2020,45.35,45.35,45.35,45.35,45.349989107940311512,36724,107,1665433.00,36724,100.00,0.00,0.00
1-December-2020,43.20,43.20,43.20,43.20,43.200000000000000000,63895,120,2760264.00,63893,100.00,0.00,0.00
27-November-2020,40.95,41.15,40.80,41.15,41.057867691051728090,178839,350,7342748.00,154585,86.44,0.35,0.20
26-November-2020,40.75,41.45,37.65,39.20,39.104831642113206934,985876,2756,38552515.00,514081,52.14,3.80,-1.55
25-November-2020,39.50,39.65,37.20,39.60,39.310408484992387288,2114227,3256,83111127.00,1248626,59.06,2.45,0.10
24-November-2020,37.80,37.80,36.80,37.80,37.681929013002615658,845676,963,31866703.00,720099,85.15,1.00,0.00
23-November-2020,35.40,36.00,35.40,36.00,35.965089072775890727,442784,509,15924766.00,397714,89.82,0.60,0.60
20-November-2020,35.95,35.95,34.00,34.30,34.511109820736759398,551089,1708,19018693.00,314992,57.16,1.95,-1.65
19-November-2020,37.20,37.75,35.05,35.30,36.466647081798271963,3254213,3061,118670237.00,434367,13.35,2.70,-1.90
18-November-2020,37.85,38.20,36.30,36.85,37.259096772364522942,846564,1826,31542210.00,495762,58.56,1.90,-1.00
17-November-2020,38.40,39.50,37.50,37.95,38.453123068343829684,1124359,3325,43235115.00,663971,59.05,2.00,-0.45
14-November-2020,37.05,38.40,37.00,38.30,38.160378486262850965,1154388,1663,44051883.00,675870,58.55,1.40,1.25
13-November-2020,35.40,36.60,35.40,36.60,36.549898275428255173,1991161,1975,72776732.00,1284299,64.50,1.20,1.20
12-November-2020,33.40,34.90,32.90,34.90,34.560351645027618998,4681198,2399,161783849.00,3981387,85.05,2.00,1.50
11-November-2020,32.00,33.30,31.25,33.25,32.249630297553974660,3164031,2128,102038830.00,2378949,75.19,2.05,1.25
10-November-2020,32.65,32.65,30.40,31.75,31.550995665598104806,609542,1266,19231657.00,430370,70.61,2.25,-0.90
9-November-2020,32.30,32.80,31.85,32.00,32.195788034506733163,257457,723,8289031.00,170498,66.22,0.95,-0.30
6-November-2020,31.00,31.90,30.70,31.85,31.713754852438465549,759412,1196,24083806.00,388981,51.22,1.20,0.85
5-November-2020,31.00,31.40,30.00,30.40,30.531258196684243372,442252,1058,13502510.00,249981,56.52,1.40,-0.60
4-November-2020,30.60,31.70,30.10,30.60,30.981580468072811326,304568,1005,9435998.00,174992,57.46,1.60,0.00
3-November-2020,30.95,31.40,29.80,30.55,30.513443847626103599,323940,1216,9884525.00,176337,54.44,1.60,-0.40
2-November-2020,32.30,32.70,29.85,30.15,31.107794515126765069,1068867,2039,33250095.00,673196,62.98,2.85,-2.15
30-October-2020,31.40,31.40,29.50,31.40,31.078185880479363882,2847023,3271,88480310.00,1193400,41.92,1.90,0.00
29-October-2020,28.75,29.95,27.65,29.95,29.376085259371083898,444479,725,13057053.00,370377,83.33,2.30,1.20
28-October-2020,27.40,28.55,26.75,28.55,28.212460872538247819,1205036,1379,33997031.00,929680,77.15,1.80,1.15
27-October-2020,27.40,27.45,26.25,27.20,26.908362466011875034,450525,1085,12122890.00,250584,55.62,1.20,-0.20
26-October-2020,25.95,27.20,25.05,27.00,25.990008028099978342,614093,1154,15960282.00,350400,57.06,2.15,1.05
23-October-2020,25.85,26.70,25.45,25.95,26.410305991838334907,1203921,1630,31795922.00,501964,41.69,1.25,0.10
