Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2020,424.50,432.00,422.70,423.60,426.399857448325017818,1403,155,598239.00,888,63.29,9.30,-0.90
29-December-2020,423.00,443.00,409.00,424.00,426.589014134907854714,11178,894,4768412.00,5221,46.71,34.00,1.00
28-December-2020,420.55,430.65,415.00,423.00,421.088180112570356472,3198,238,1346640.00,2082,65.10,15.65,2.45
24-December-2020,439.40,439.40,415.50,419.35,426.797149787750151607,3298,373,1407577.00,2048,62.10,23.90,-20.05
23-December-2020,408.30,429.75,408.30,429.75,426.148571428571428571,2275,233,969488.00,1661,73.01,21.45,21.45
22-December-2020,396.90,416.00,386.00,409.30,395.192715920915712799,4805,544,1898901.00,2800,58.27,30.00,12.40
21-December-2020,426.90,435.20,405.45,405.60,414.853241510330087865,4211,279,1746947.00,2178,51.72,29.75,-21.30
18-December-2020,438.70,438.70,425.00,426.75,430.307488653555219364,2644,221,1137733.00,2063,78.03,13.70,-11.95
17-December-2020,455.00,458.00,435.00,441.05,443.115312694784957407,4813,579,2132714.00,4151,86.25,23.00,-13.95
16-December-2020,460.70,465.35,444.15,450.95,456.724617028856430352,2807,232,1282026.00,1665,59.32,21.20,-9.75
15-December-2020,470.05,471.00,450.20,459.60,464.457597173144876325,2830,158,1314415.00,1858,65.65,20.80,-10.45
14-December-2020,471.15,472.70,462.05,469.50,468.819243156199677938,2484,145,1164547.00,1742,70.13,10.65,-1.65
11-December-2020,494.00,494.00,468.00,471.15,474.380818619582664526,2492,265,1182157.00,1336,53.61,26.00,-22.85
10-December-2020,454.10,490.00,452.25,473.15,467.468758344459279038,7490,635,3501341.00,5085,67.89,37.75,19.05
9-December-2020,485.00,488.00,467.05,475.90,476.404920049200492004,4065,429,1936586.00,2789,68.61,20.95,-9.10
8-December-2020,492.00,494.00,474.15,478.45,484.515832805573147561,3158,274,1530101.00,2150,68.08,19.85,-13.55
7-December-2020,490.00,496.70,485.10,486.70,490.032134659525631216,1307,224,640472.00,957,73.22,11.60,-3.30
4-December-2020,495.00,501.00,485.10,488.90,492.935990088787941358,4843,333,2387289.00,2999,61.92,15.90,-6.10
3-December-2020,485.00,498.20,483.70,491.05,491.471440491542137601,13183,622,6479068.00,11283,85.59,14.50,6.05
2-December-2020,459.00,475.15,449.75,474.50,469.003681676578872840,7062,335,3312104.00,5879,83.25,25.40,15.50
1-December-2020,449.95,456.00,442.95,452.55,452.211581291759465478,3592,301,1624344.00,2784,77.51,13.05,2.60
27-November-2020,435.00,451.70,433.05,445.35,441.682228116710875331,3770,293,1665142.00,2126,56.39,18.65,10.35
26-November-2020,431.90,450.00,425.00,436.55,436.524610087097427587,4937,397,2155122.00,3359,68.04,25.00,4.65
25-November-2020,449.00,449.00,427.65,432.10,434.719033232628398791,3310,332,1438920.00,1947,58.82,21.35,-16.90
24-November-2020,445.40,452.00,437.05,448.40,446.218410041841004184,5975,305,2666155.00,3210,53.72,14.95,3.00
23-November-2020,457.00,459.20,435.10,441.80,445.591894439208294062,6366,619,2836638.00,2612,41.03,24.10,-15.20
20-November-2020,415.10,447.90,415.10,447.90,443.695893638505553685,17826,630,7909323.00,13352,74.90,32.80,32.80
19-November-2020,440.00,443.30,425.65,426.60,435.320402946925274394,6651,471,2895316.00,3376,50.76,17.65,-13.40
18-November-2020,440.10,450.00,420.40,437.60,434.498091042584434654,6810,473,2958932.00,3252,47.75,29.60,-2.50
17-November-2020,437.10,449.70,406.90,432.45,437.160417762416409948,53236,2033,23272672.00,31799,59.73,42.80,-4.65
14-November-2020,403.70,428.65,402.85,428.30,426.356116025859135760,70536,1200,30073455.00,47991,68.04,25.80,24.60
13-November-2020,354.30,389.70,354.30,389.70,382.228305896761644032,55522,2290,21222080.00,38318,69.01,35.40,35.40
12-November-2020,325.00,355.15,325.00,354.30,347.359606024428322159,43556,1836,15129595.00,27894,64.04,30.15,29.30
11-November-2020,323.70,326.00,310.25,322.90,319.924523160762942779,7340,530,2348246.00,5692,77.55,15.75,-0.80
10-November-2020,305.80,325.00,301.10,303.90,309.314165497896213183,2139,191,661623.00,1369,64.00,23.90,-1.90
9-November-2020,324.50,324.50,304.45,307.05,315.836972343522561863,4809,370,1518860.00,3862,80.31,20.05,-17.45
6-November-2020,296.00,314.85,296.00,313.50,312.299855169340463458,17952,853,5606407.00,9140,50.91,18.85,17.50
5-November-2020,274.70,288.00,272.00,286.25,282.609544468546637744,5071,324,1433113.00,3882,76.55,16.00,11.55
4-November-2020,280.20,280.20,267.00,269.80,271.886926994906621392,2945,285,800707.00,1089,36.98,13.20,-10.40
3-November-2020,287.75,292.10,275.45,277.15,280.101586102719033232,10592,385,2966836.00,8253,77.92,16.65,-10.60
2-November-2020,291.00,291.00,285.00,288.00,289.269041769041769041,814,106,235465.00,552,67.81,6.00,-3.00
30-October-2020,295.35,301.05,289.10,290.80,295.408952425591750644,4267,424,1260510.00,1604,37.59,11.95,-4.55
29-October-2020,283.10,293.00,280.90,289.90,288.027873070325900514,2332,220,671681.00,1185,50.81,12.10,6.80
28-October-2020,300.85,304.60,288.00,289.15,295.659574468085106382,3572,276,1056096.00,2303,64.47,16.60,-11.70
27-October-2020,294.70,306.75,288.50,295.15,300.588845014807502467,10130,429,3044965.00,7690,75.91,18.25,0.45
26-October-2020,293.95,306.85,288.50,291.50,293.027595269382391590,3044,429,891976.00,2364,77.66,18.35,-2.45
23-October-2020,290.30,307.95,290.30,303.20,304.538181818181818181,550,96,167496.00,291,52.91,17.65,12.90
22-October-2020,302.65,310.00,300.00,303.05,303.555667337357478202,2982,361,905203.00,2334,78.27,10.00,0.40
21-October-2020,317.35,317.65,302.40,305.45,312.459236326109391124,969,107,302773.00,714,73.68,15.25,-11.90
20-October-2020,305.00,319.80,300.70,311.15,310.784079262043047488,5854,677,1819330.00,3496,59.72,19.10,6.15
19-October-2020,297.75,300.00,295.65,297.70,297.637482900136798905,731,97,217573.00,535,73.19,4.35,-0.05
16-October-2020,290.00,309.25,290.00,295.55,301.270727580372250423,2955,341,890255.00,1405,47.55,19.25,5.55
15-October-2020,312.65,313.45,296.30,298.35,303.895562228895562228,2997,330,910775.00,1843,61.49,17.15,-14.30
14-October-2020,310.65,313.25,304.10,310.15,309.403318658990856755,2953,362,913668.00,1770,59.94,9.15,-0.50
13-October-2020,297.00,317.50,297.00,306.95,308.806964164976335361,2958,258,913451.00,1214,41.04,20.50,9.95
12-October-2020,295.00,302.95,295.00,297.15,298.888985255854293148,3459,336,1033857.00,2710,78.35,7.95,2.15
9-October-2020,300.05,305.95,290.00,295.00,296.634187082405345211,5388,440,1598265.00,2990,55.49,15.95,-5.05
8-October-2020,302.00,309.00,291.25,305.80,299.460056202328382175,2491,262,745955.00,953,38.26,17.75,3.80
7-October-2020,314.00,317.00,300.60,303.25,308.137691237830319888,4314,309,1329306.00,2817,65.30,16.40,-10.75
6-October-2020,326.85,327.15,312.05,316.30,320.520758768790264853,8382,515,2686605.00,5972,71.25,15.10,-10.55
5-October-2020,332.90,338.00,320.00,322.65,325.718704245973645680,5464,343,1779727.00,2609,47.75,18.00,-10.25
1-October-2020,325.00,331.65,320.95,322.40,324.994200208792483470,8621,805,2801775.00,6461,74.94,10.70,-2.60
30-September-2020,333.00,333.10,309.85,315.55,320.130890441504385312,26908,1360,8614082.00,13233,49.18,23.25,-17.45
29-September-2020,323.00,337.00,299.00,325.35,318.745898811204165490,31881,2212,10161938.00,14272,44.77,38.00,2.35
28-September-2020,300.00,316.80,299.45,316.80,313.556888158106844633,31017,1302,9725594.00,15839,51.07,17.35,16.80
25-September-2020,291.15,303.60,279.55,288.00,289.814840294840294840,10175,1149,2948866.00,6683,65.68,24.05,-3.15
24-September-2020,297.70,308.90,282.55,293.85,298.885543071161048689,20025,1462,5985183.00,8018,40.04,26.35,-3.85
23-September-2020,275.00,293.55,271.55,293.55,289.190963000691235856,27487,2061,7948992.00,15783,57.42,22.00,18.55
22-September-2020,245.50,270.20,242.65,266.90,256.124829418947066005,13923,1381,3566026.00,10794,77.53,27.55,21.40
21-September-2020,255.00,272.00,254.70,265.60,265.781366147664490205,19910,1321,5291707.00,16930,85.03,17.30,10.60
18-September-2020,260.00,269.70,253.90,259.00,264.043217207706518870,15156,993,4001839.00,10313,68.05,15.80,-1.00
17-September-2020,256.15,256.15,252.00,254.75,253.944755804643714971,1249,99,317177.00,852,68.21,4.15,-1.40
16-September-2020,250.00,258.45,248.80,256.15,254.226577703641923825,3597,228,914453.00,2332,64.83,9.65,6.15
15-September-2020,252.30,258.40,236.05,253.65,247.009579026972523317,23802,1211,5879322.00,18502,77.73,22.35,1.35
14-September-2020,236.00,259.95,236.00,252.45,256.856319077366650648,39539,986,10155842.00,23229,58.75,23.95,16.45
11-September-2020,233.00,238.60,228.40,236.35,234.027975133214920071,2252,252,527031.00,1320,58.61,10.20,3.35
10-September-2020,235.20,238.00,230.55,231.65,234.565773447015834348,1642,393,385157.00,1045,63.64,7.45,-3.55
9-September-2020,226.00,231.85,225.55,228.00,226.481961331472991827,5017,238,1136260.00,3713,74.01,6.30,2.00
8-September-2020,236.80,240.00,231.70,234.20,235.608436992969172525,1849,174,435640.00,1253,67.77,8.30,-2.60
7-September-2020,230.00,248.25,230.00,236.90,238.861040068201193520,3519,231,840552.00,2440,69.34,18.25,6.90
4-September-2020,241.60,250.00,235.10,240.65,241.844599650785732102,4009,326,969555.00,2236,55.77,14.90,-0.95
3-September-2020,242.60,252.70,235.45,249.15,247.533949290932531155,4654,481,1152023.00,2863,61.52,17.25,6.55
2-September-2020,234.25,243.00,231.85,242.00,236.853559322033898305,1475,348,349359.00,849,57.56,11.15,7.75
1-September-2020,214.10,239.65,214.10,234.95,228.304182509505703422,7627,547,1741276.00,3616,47.41,25.55,20.85
31-August-2020,244.65,250.00,220.20,221.90,234.083712733147305037,13618,903,3187752.00,7922,58.17,29.80,-22.75
28-August-2020,260.10,260.10,242.00,244.65,247.646896205076652425,7958,442,1970774.00,4510,56.67,18.10,-15.45
27-August-2020,265.30,270.10,251.00,255.85,259.622962240490455622,7177,485,1863314.00,4753,66.23,19.10,-9.45
26-August-2020,251.10,266.55,251.10,263.65,261.514476190476190476,10500,616,2745902.00,6545,62.33,15.45,12.55
25-August-2020,250.05,268.00,250.05,257.70,260.627469620567082747,24194,1327,6305621.00,14384,59.45,17.95,7.65
24-August-2020,261.75,262.55,248.70,253.25,253.952674052797154971,14622,772,3713296.00,6380,43.63,13.85,-8.50
21-August-2020,278.10,284.00,246.00,257.30,260.365241461451084619,90677,3827,23609139.00,30395,33.52,38.00,-20.80
20-August-2020,224.00,273.65,217.85,273.25,255.934467300558310349,134513,4526,34426513.00,63263,47.03,55.80,49.25
19-August-2020,198.55,232.90,198.50,228.05,220.726788432267884322,28908,1228,6380770.00,15502,53.63,34.40,29.50
18-August-2020,190.35,204.60,185.05,195.95,197.406986712387483926,9332,664,1842202.00,3939,42.21,19.55,5.60
17-August-2020,187.00,190.90,180.00,189.30,186.265075921908893709,2305,134,429341.00,1254,54.40,10.90,2.30
14-August-2020,185.55,193.00,181.00,187.45,187.650950570342205323,7890,310,1480566.00,4297,54.46,12.00,1.90
13-August-2020,193.30,193.45,188.15,189.35,190.548229548229548229,1638,95,312118.00,806,49.21,5.30,-3.95
12-August-2020,184.45,194.30,182.60,192.85,190.349001931745009658,6212,312,1182448.00,3629,58.42,11.70,8.40
11-August-2020,195.50,195.50,182.05,184.85,189.242728714965626652,3782,262,715716.00,2432,64.30,13.45,-10.65
10-August-2020,195.75,204.40,190.00,193.45,197.442117180866119445,7066,433,1395126.00,3804,53.84,14.40,-2.30
7-August-2020,185.90,200.15,184.70,190.35,192.207176616344697838,21793,948,4188771.00,11662,53.51,15.45,4.45
6-August-2020,172.10,180.25,172.10,180.25,178.321433532435060425,7199,234,1283736.00,5332,74.07,8.15,8.15
5-August-2020,164.15,172.00,160.90,171.70,168.421277027712922545,9851,203,1659118.00,8406,85.33,11.10,7.55
4-August-2020,162.00,164.60,161.45,163.85,163.206008583690987124,1165,89,190135.00,920,78.97,3.15,1.85
3-August-2020,156.85,165.60,156.30,164.15,159.556571978815599422,2077,129,331399.00,1001,48.19,9.30,7.30
31-July-2020,160.60,160.90,154.45,157.75,158.650800915331807780,2185,237,346652.00,1004,45.95,6.45,-2.85
30-July-2020,162.50,162.50,156.00,158.55,159.589310829817158931,711,86,113468.00,352,49.51,6.50,-3.95
29-July-2020,159.00,160.70,155.95,156.00,158.375826251180358829,1059,184,167720.00,807,76.20,4.75,-3.00
28-July-2020,160.00,160.00,150.00,157.10,155.803846153846153846,4160,159,648144.00,3198,76.88,10.00,-2.90
27-July-2020,152.10,164.00,152.10,155.20,157.249638355032031411,4839,234,760931.00,2828,58.44,11.90,3.10
24-July-2020,160.00,162.80,154.45,158.70,157.659691397167617839,4731,289,745888.00,1997,42.21,8.35,-1.30
23-July-2020,160.00,167.20,160.00,162.55,164.001520912547528517,1315,124,215662.00,1012,76.96,7.20,2.55
22-July-2020,167.05,170.00,161.50,166.55,164.102234823215476984,5996,262,983957.00,3169,52.85,8.50,-0.50
21-July-2020,168.80,172.70,168.40,169.95,171.173201206376561826,2321,199,397293.00,1957,84.32,4.30,1.15
20-July-2020,164.75,167.00,160.10,164.50,164.251820565103408097,6866,241,1127753.00,5326,77.57,6.90,-0.25
17-July-2020,155.55,160.80,155.55,160.80,159.596159801796221740,3229,240,515336.00,2801,86.75,5.25,5.25
16-July-2020,152.40,155.95,149.25,153.15,151.416940114848236259,4876,207,738309.00,3372,69.16,6.70,0.75
15-July-2020,158.40,163.10,149.10,150.50,158.603193487789605510,15970,535,2532893.00,7414,46.42,14.00,-7.90
14-July-2020,160.00,160.50,154.75,155.35,156.404772234273318872,6915,250,1081539.00,5530,79.97,5.75,-4.65
13-July-2020,171.15,171.15,162.60,162.85,164.502421164521081847,8467,273,1392842.00,6190,73.11,8.55,-8.30
10-July-2020,172.10,181.05,171.15,171.15,174.121309715512614063,7452,293,1297552.00,5646,75.76,9.90,-0.95
9-July-2020,199.05,199.05,180.15,180.15,188.526954215915822731,35449,450,6683092.00,18306,51.64,18.90,-18.90
8-July-2020,189.60,189.60,185.20,189.60,188.764950316169828364,16605,164,3134442.00,13486,81.22,4.40,0.00
